featureid	PC1	PC2	PC3	feature_id	TimePointInWeeks	Taxon	kingdom	phylum	class	order	family	genus	species	Confidence
9535	-0.5348837771209547	-0.0017788743710762352	-1.3871126461347418	c907d4f615a568cad4ef3edf44282174	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9536	-0.535866618108954	-0.002065680265232551	-1.4254726043912955	c907d4f615a568cad4ef3edf44282174	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9537	-0.5366391076591974	-0.0019406257250571726	-1.3860212022441023	c907d4f615a568cad4ef3edf44282174	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9538	-0.5362194867035303	-0.0021837026866383127	-1.4848480478638593	c907d4f615a568cad4ef3edf44282174	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9539	-0.5357233968280372	-0.001888983708666106	-1.4290422469286221	c907d4f615a568cad4ef3edf44282174	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9540	-0.5397142241274079	-0.0022526081413134125	-1.401866422481998	c907d4f615a568cad4ef3edf44282174	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Lachnospiraceae_bacterium	0.9473400133204695
9541	-0.6036202096433645	0.00674813621388478	-1.3575161196873302	c98442f8f9a9b0699d05c99b9a3fc1df	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9542	-0.6134310394061769	0.007155863673218403	-1.346749272775054	c98442f8f9a9b0699d05c99b9a3fc1df	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9543	-0.5990723454565144	0.006511803629794102	-1.3553677757730005	c98442f8f9a9b0699d05c99b9a3fc1df	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9544	-0.5877867548404405	0.0067926299106231235	-1.3465040532057142	c98442f8f9a9b0699d05c99b9a3fc1df	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9545	-0.5939171553333575	0.006246768888861595	-1.3687079216133642	c98442f8f9a9b0699d05c99b9a3fc1df	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9546	-0.6011647190600505	0.006908598794098095	-1.3561697832909385	c98442f8f9a9b0699d05c99b9a3fc1df	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9547	-0.5428612208367335	0.006092032703049361	-1.350064069543847	c98442f8f9a9b0699d05c99b9a3fc1df	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	nan	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	nan	0.9998616554064985
9548	-0.5133424730843944	0.005235556914756802	-0.3137546024509187	c9ab3c6a44af190c8d1ffc594150f5d9	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9549	-0.5092500271465064	0.005604002525086263	-0.8032696142119284	c9ab3c6a44af190c8d1ffc594150f5d9	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9550	-0.5152395489452037	0.005021993414941648	-0.41142912174688073	c9ab3c6a44af190c8d1ffc594150f5d9	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9551	-0.5199471700730806	0.0052757639375493465	-0.8144185291493702	c9ab3c6a44af190c8d1ffc594150f5d9	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9552	-0.5173899620487439	0.004782493021612764	0.19508100151804744	c9ab3c6a44af190c8d1ffc594150f5d9	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9553	-0.5143667455166097	0.005380559984695631	-0.3749658263388047	c9ab3c6a44af190c8d1ffc594150f5d9	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9554	-0.5386872077239038	0.004642664645778524	-0.6525622815562573	c9ab3c6a44af190c8d1ffc594150f5d9	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.9842627199596657
9555	-0.4484922690039938	-0.01996418260414403	1.150066385282146	c9bf3f09363bce5496a6195ac10b79ca	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9556	-0.43441252939943803	-0.02025017697147147	-0.041067791790734366	c9bf3f09363bce5496a6195ac10b79ca	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9557	-0.4550190098664689	-0.019798410625047162	0.9123955164275949	c9bf3f09363bce5496a6195ac10b79ca	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9558	-0.47121521151296314	-0.019995392046523848	-0.06819638499054569	c9bf3f09363bce5496a6195ac10b79ca	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9559	-0.4624173376634868	-0.01961250594456116	2.388213252767512	c9bf3f09363bce5496a6195ac10b79ca	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9560	-0.45201619805488275	-0.020076736696485124	1.0011214519469505	c9bf3f09363bce5496a6195ac10b79ca	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9561	-0.5356888427613034	-0.019503968546475785	0.32564752918761986	c9bf3f09363bce5496a6195ac10b79ca	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	uncultured_bacterium	0.71116811385497
9562	-0.5397134104670591	0.007951247772459123	-1.2796189601312205	cbdb7a0edc0279f3a64f210c07e924f8	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9563	-0.5396822361880768	0.008390220169897027	-1.3061887414856035	cbdb7a0edc0279f3a64f210c07e924f8	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9564	-0.5397278614758283	0.007696804568656915	-1.2849205148521923	cbdb7a0edc0279f3a64f210c07e924f8	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9565	-0.539763721862651	0.007999151106612843	-1.3067938796838392	cbdb7a0edc0279f3a64f210c07e924f8	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9566	-0.5397442422855041	0.007411459706621808	-1.2520005001903403	cbdb7a0edc0279f3a64f210c07e924f8	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9567	-0.5397212128803446	0.00812400690830549	-1.2829413686295512	cbdb7a0edc0279f3a64f210c07e924f8	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9568	-0.5399064744293882	0.007244865789774981	-1.298008684120747	cbdb7a0edc0279f3a64f210c07e924f8	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Butyricimonas	nan	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	nan	0.9688590546174827
9569	19.283071240701425	0.006012736906909963	-1.2142206261633155	ccb79f3660b4d9f11a678ad5c600ba2d	14.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9570	22.33592197676443	0.006401365966211927	-1.2721362652939334	ccb79f3660b4d9f11a678ad5c600ba2d	9.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9571	17.8679054630863	0.005787474399479943	-1.2257767216371829	ccb79f3660b4d9f11a678ad5c600ba2d	12.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9572	14.35615116175489	0.0060551464702407	-1.273455318885144	ccb79f3660b4d9f11a678ad5c600ba2d	11.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9573	16.26375715529704	0.005534854175619422	-1.1540191236388857	ccb79f3660b4d9f11a678ad5c600ba2d	18.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9574	18.51899252198995	0.006165683244405569	-1.2214626658725392	ccb79f3660b4d9f11a678ad5c600ba2d	6.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9575	0.3766047964611047	0.005387366001949527	-1.254305736540537	ccb79f3660b4d9f11a678ad5c600ba2d	3.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__unidentified	nan	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	unidentified	0.998425198744162
9576	-2.327152832530979	0.016913077377109433	-1.4501222238543316	cceedc0e99fc2b435f38391423829ffe	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9577	-2.6023973134742824	0.017584789464647442	-1.3949686533925745	cceedc0e99fc2b435f38391423829ffe	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9578	-2.1995617369994873	0.01652373040089092	-1.4391172529078264	cceedc0e99fc2b435f38391423829ffe	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9579	-1.8829425919976903	0.01698637867981601	-1.3937125071032865	cceedc0e99fc2b435f38391423829ffe	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9580	-2.0549320100633652	0.016087097951870116	-1.5074526420492584	cceedc0e99fc2b435f38391423829ffe	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9581	-2.2582636307605775	0.01717743203917458	-1.4432255660018876	cceedc0e99fc2b435f38391423829ffe	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9582	-0.622549170961886	0.015832177259112557	-1.4119488221126835	cceedc0e99fc2b435f38391423829ffe	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified	nan	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified	0.9344037208206466
9583	-0.5618063518746838	0.008557927870245039	-1.2416935451328215	cdf3791ec9ebc61b94a676d7a30fedea	14.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9584	-0.5651776139785518	0.00901265581584415	-1.2864412309155944	cdf3791ec9ebc61b94a676d7a30fedea	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9585	-0.5602435847533153	0.008294352219448	-1.250622196131114	cdf3791ec9ebc61b94a676d7a30fedea	12.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9586	-0.5563655555872244	0.0086075505455071	-1.2874603787056587	cdf3791ec9ebc61b94a676d7a30fedea	11.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9587	-0.5584721242835485	0.007998765791559122	-1.1951797198681386	cdf3791ec9ebc61b94a676d7a30fedea	18.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9588	-0.5609625799868757	0.008736887657660848	-1.2472890029780477	cdf3791ec9ebc61b94a676d7a30fedea	6.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9589	-0.5409279469502037	0.0078261925044932	-1.2726647292663902	cdf3791ec9ebc61b94a676d7a30fedea	3.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium	nan	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculaceae	uncultured_bacterium	0.8470504946072958
9590	-0.5563062808074145	-0.036640444711313835	-36.55622126341021	cdf78ee80a6436ebbec7a48ad84c52de	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9591	-0.5588305012447944	-0.03735952342035168	-19.674480212717114	cdf78ee80a6436ebbec7a48ad84c52de	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9592	-0.5551361645171096	-0.03622364244406097	-33.18775267227661	cdf78ee80a6436ebbec7a48ad84c52de	12.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9593	-0.5522325040551804	-0.036718914947444656	-19.28999129930666	cdf78ee80a6436ebbec7a48ad84c52de	11.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9594	-0.5538097898289281	-0.03575622030950225	-54.10426513784593	cdf78ee80a6436ebbec7a48ad84c52de	18.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9595	-0.5556745096255631	-0.0369234406743948	-34.44525018745924	cdf78ee80a6436ebbec7a48ad84c52de	6.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9596	-0.5406736498263355	-0.035483323563923336	-24.871873761856786	cdf78ee80a6436ebbec7a48ad84c52de	3.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	nan	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	nan	0.9999999812571847
9597	-0.5650477471200055	-0.008026945778347467	1.5219794997961142	d0810a21d2f0282b1297b2fdf85c5ffd	14.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	uncultured_bacterium	0.9800576015109489
9598	-0.5689182021973396	-0.008002928806244198	0.15258488571588283	d0810a21d2f0282b1297b2fdf85c5ffd	9.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__uncultured; s__uncultured_bacterium	nan	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	uncultured_bacterium	0.9800576015109489
